Date,Open,High,Low,Close,Adj Close,Volume
01-06-2010,37.048145,37.41592,36.196465,37.172028,31.160521,101227
02-06-2010,36.8391,37.303654,36.382286,37.001694,31.017733,60607
03-06-2010,37.946285,38.077908,37.280422,37.419788,31.368208,46454
04-06-2010,37.89983,38.043064,35.944832,36.192593,30.339481,125505
07-06-2010,35.615772,36.440357,35.468666,35.991287,30.170734,92472
08-06-2010,36.119041,36.196465,35.236389,35.45705,29.722891,92369
09-06-2010,36.126781,36.630051,35.503506,36.23518,30.375181,61971
10-06-2010,35.886765,36.974594,35.294456,36.606819,30.686714,98507
11-06-2010,36.955235,37.551414,36.568108,37.249454,31.225424,88838
14-06-2010,37.74498,38.124363,37.241711,37.241711,31.218935,56944
15-06-2010,37.357849,38.515362,37.307522,38.47665,32.254158,89677
16-06-2010,38.643112,38.844421,38.205662,38.821194,32.542988,98922
17-06-2010,38.534718,39.254776,38.488262,38.828938,32.549473,68093
18-06-2010,38.867649,39.208321,38.430195,38.844421,32.562458,36952
21-06-2010,39.487053,39.657391,38.759254,38.790222,32.517017,66578
22-06-2010,38.867649,38.867649,38.008224,38.418579,32.205479,79961
23-06-2010,37.861115,38.337284,37.164288,37.853374,31.73168,63998
24-06-2010,37.977253,38.081779,36.71909,37.241711,31.218935,90069
25-06-2010,36.932011,37.590126,36.316475,36.773285,30.826263,72044
28-06-2010,37.079117,37.315266,36.630051,37.110088,31.108597,43840
29-06-2010,36.428741,36.575851,35.507378,35.646744,29.881905,158149
30-06-2010,36.041615,36.645535,35.654488,36.08807,30.251865,42937
01-07-2010,35.724171,35.724171,34.562786,35.368011,29.648252,241347
02-07-2010,35.538349,35.538349,34.659569,34.887974,29.245848,114867
05-07-2010,35.189934,35.189934,34.651825,34.868618,29.229618,59215
06-07-2010,34.918941,35.840309,34.72538,35.050568,29.382145,95151
07-07-2010,35.143478,36.885551,34.864746,36.699734,30.764608,53655
08-07-2010,37.195255,38.186302,37.125572,37.988869,31.845263,114875
09-07-2010,38.286957,38.50375,37.655937,38.232758,32.049706,75716
12-07-2010,38.163074,38.403095,37.497215,38.170818,31.997786,44042
13-07-2010,38.062424,38.991531,37.977253,38.790222,32.517017,82366
14-07-2010,39.208321,39.285748,38.542461,38.759254,32.491058,154557
15-07-2010,38.565689,38.80571,37.876602,38.05468,31.900427,86123
16-07-2010,38.108879,38.232758,36.661018,36.730701,30.790567,107168
19-07-2010,37.009434,37.079117,36.23518,36.568108,30.654266,102725
20-07-2010,36.924267,36.924267,35.81321,36.854584,30.894415,86237
21-07-2010,37.086861,37.315266,36.831356,37.241711,31.218935,36991
22-07-2010,36.84684,38.677956,36.827484,38.310184,32.114616,99065
23-07-2010,38.410839,38.859905,37.919186,38.565689,32.328796,128281
26-07-2010,38.782482,38.952816,37.694653,38.883133,32.594902,114606
27-07-2010,39.10767,41.68594,39.10767,40.578754,34.016304,590986
28-07-2010,40.803288,41.546574,40.795547,41.051052,34.412228,123816
29-07-2010,41.182674,42.049843,40.942654,41.275585,34.600445,198846
30-07-2010,41.190418,41.794334,40.934914,41.399467,34.704292,74453
02-08-2010,41.693684,42.646019,41.654968,42.584076,35.697327,214782
03-08-2010,42.74667,43.35059,42.305344,43.157028,36.177624,184327
04-08-2010,42.986691,43.35059,42.413742,43.164768,36.184109,111660
05-08-2010,43.009918,43.699005,42.886036,43.319618,36.313915,130595
06-08-2010,43.513184,43.745461,42.529881,42.924751,35.982903,77828
09-08-2010,43.203484,43.598354,43.203484,43.397045,36.378819,76189
10-08-2010,43.079601,43.280907,42.320831,42.467937,35.599968,73391
11-08-2010,42.13501,42.266632,41.345268,41.523346,34.808136,107654
12-08-2010,41.035564,41.368496,40.423904,40.981365,34.353806,81404
13-08-2010,41.693684,41.716911,40.454872,40.880714,34.269432,38888
16-08-2010,41.07428,41.221386,39.959351,40.392933,33.860538,72704
17-08-2010,40.555527,41.252357,40.292278,41.167191,34.509575,52837
18-08-2010,40.803288,40.919426,40.416161,40.803288,34.204533,40030
19-08-2010,40.687149,40.880714,39.41737,39.56448,33.166061,86386
20-08-2010,39.641907,39.951607,38.96056,39.487053,33.101154,55825
23-08-2010,39.603191,40.145172,39.40963,39.734814,33.308846,38857
24-08-2010,39.347687,39.479313,38.441807,39.014755,32.705238,84399
25-08-2010,38.991531,39.494797,38.05468,38.592789,32.351517,123970
26-08-2010,39.007015,39.068954,38.530846,38.635372,32.387211,42106
27-08-2010,38.542461,38.836678,37.984997,38.836678,32.555969,59051
30-08-2010,39.022499,39.068954,38.379868,38.526978,32.296345,63624
31-08-2010,37.946285,38.600529,37.72562,38.523106,32.293102,84862
01-09-2010,38.441807,39.479313,37.772076,39.339947,32.977844,79088
02-09-2010,39.270264,39.270264,38.031452,38.271473,32.082165,94967
03-09-2010,38.441807,38.883133,37.977253,38.844421,32.562458,73053
06-09-2010,39.092182,39.092182,38.736027,38.852165,32.568947,19519
07-09-2010,38.666344,38.666344,37.892086,38.225018,32.043221,46899
08-09-2010,38.023708,38.120491,37.021049,37.884342,31.757639,149101
09-09-2010,37.884342,38.867649,36.343575,36.761673,30.81653,377969
10-09-2010,36.699734,37.183643,36.560368,36.924267,30.952829,359087
13-09-2010,37.164288,37.756592,36.560368,37.446888,31.390932,283625
14-09-2010,37.644325,38.221146,37.497215,38.077908,31.919893,125870
15-09-2010,38.132107,38.132107,37.183643,37.512699,31.446095,77708
16-09-2010,37.45076,37.45076,36.076454,36.541012,30.631556,181192
17-09-2010,36.761673,36.761673,35.685455,35.755138,29.972773,206081
20-09-2010,35.770626,36.475197,35.398983,36.351318,30.472538,166514
21-09-2010,36.173237,36.703602,34.756351,34.988625,29.330221,517091
22-09-2010,35.221149,35.323242,34.774506,35.140327,29.457394,543259
23-09-2010,35.263687,35.344509,34.617119,34.80003,29.172125,279278
24-09-2010,34.81279,35.008465,34.119427,34.93615,29.286234,177977
27-09-2010,35.059509,35.67205,34.863834,35.046745,29.378941,190528
28-09-2010,34.872341,34.872341,33.98756,34.157711,28.633682,225597
29-09-2010,34.412937,34.412937,33.111286,33.426064,28.020359,313002
30-09-2010,33.009193,34.714954,32.949642,34.157711,28.633682,356966
01-10-2010,34.54055,34.740475,33.757858,34.059875,28.55167,255361
04-10-2010,34.132187,34.27256,33.587708,33.706814,28.255707,194963
05-10-2010,33.774872,34.876595,33.608974,34.829803,29.197084,195007
06-10-2010,34.982941,35.544437,34.914879,35.059509,29.389639,193144
07-10-2010,35.306225,35.314735,34.583088,34.778759,29.154295,132372
08-10-2010,34.625626,34.787266,34.366146,34.638386,29.036621,111066
11-10-2010,34.591595,34.672417,34.195995,34.489506,28.911819,91462
12-10-2010,34.242786,34.438457,33.915245,34.200249,28.669342,85288
13-10-2010,34.319351,35.578468,34.238533,35.382793,29.660641,137115
14-10-2010,35.629513,35.906006,34.740475,34.795776,29.168562,165311
15-10-2010,34.880852,35.102047,34.051365,34.625626,29.025927,170966
18-10-2010,34.642639,35.459362,34.536297,35.459362,29.724829,94258
19-10-2010,35.578468,36.5228,35.506153,35.693317,29.920952,208121
20-10-2010,35.689064,36.416458,35.527424,36.101681,30.263275,104902
21-10-2010,35.825184,36.254814,35.518913,35.548691,29.799711,175629
22-10-2010,35.791157,35.897499,35.459362,35.79541,30.006531,78663
25-10-2010,36.276085,36.276085,35.5019,35.552944,29.80328,124173
26-10-2010,35.36578,35.36578,34.583088,35.148838,29.464527,146614
27-10-2010,35.306225,35.876228,35.170105,35.340256,29.624989,111531
28-10-2010,35.731602,35.744366,35.221149,35.357269,29.639248,83436
29-10-2010,35.36578,35.616753,34.953163,35.408318,29.682043,71080
01-11-2010,35.629513,35.629513,34.625626,34.668163,29.061583,95995
02-11-2010,34.897865,35.187122,34.625626,35.012718,29.350422,71194
03-11-2010,35.178612,35.178612,34.2598,34.617119,29.018793,114719
04-11-2010,34.965923,35.467869,34.880852,35.293465,29.585766,89757
05-11-2010,35.574211,36.114441,35.165852,35.603989,29.846067,143472
08-11-2010,35.748615,36.003841,35.561451,35.714588,29.938778,105264
09-11-2010,35.569958,35.906006,35.408318,35.531677,29.78545,85615
10-11-2010,35.561451,35.561451,34.463982,34.96167,29.307623,158969
11-11-2010,35.059509,35.059509,34.12368,34.459728,28.886858,117559
12-11-2010,33.902485,34.778759,33.451588,34.268307,28.726393,143844
15-11-2010,34.39592,34.834061,34.106667,34.829803,29.197084,68375
16-11-2010,34.446964,34.829803,33.98756,34.200249,28.669342,89638
17-11-2010,33.98756,34.727715,33.98756,34.485249,28.908249,48910
18-11-2010,34.795776,35.174358,34.795776,34.927643,29.279102,79651
19-11-2010,35.008465,35.008465,34.161964,34.408684,28.844065,113444
22-11-2010,34.872341,34.872341,33.651512,33.749348,28.291361,165442
23-11-2010,33.698303,33.868454,33.009193,33.204868,27.834936,200212
24-11-2010,33.26442,33.383526,32.235008,33.345242,27.952606,240188
25-11-2010,33.26442,33.345242,32.583817,33.009193,27.670906,138909
26-11-2010,33.000687,33.000687,32.052097,32.494488,27.239439,155070
29-11-2010,33.179344,33.179344,31.260899,31.741573,26.60829,374011
30-11-2010,31.775602,31.801126,30.644102,31.47784,26.387205,216952
01-12-2010,31.562916,32.328594,31.465078,32.286057,27.064716,170498
02-12-2010,32.490234,33.132553,31.937246,32.928371,27.603155,154431
03-12-2010,33.179344,33.281433,32.643372,33.009193,27.670906,105587
06-12-2010,33.196362,33.196362,32.30307,32.456203,27.207344,105838
07-12-2010,32.371132,32.702923,32.018066,32.524265,27.2644,126208
08-12-2010,32.252026,32.966656,32.098888,32.907104,27.585325,82939
09-12-2010,33.179344,33.855694,33.055984,33.562183,28.134466,134259
10-12-2010,33.85144,33.919498,33.464348,33.902485,28.419733,69574
13-12-2010,34.030098,34.353382,34.00032,34.170471,28.644384,80055
14-12-2010,34.166218,34.378906,33.774872,34.161964,28.637249,80190
15-12-2010,33.783379,33.81741,33.353748,33.426064,28.020359,78759
16-12-2010,33.536659,33.983307,33.234646,33.825916,28.355545,68073
17-12-2010,33.936516,33.936516,33.323975,33.762112,28.302061,97735
20-12-2010,33.732334,33.859947,33.477108,33.57069,28.141596,51147
21-12-2010,33.783379,33.796143,33.519646,33.736588,28.280663,59689
22-12-2010,33.689796,33.859947,33.502632,33.68129,28.23431,58317
23-12-2010,33.689796,33.779125,33.562183,33.647259,28.20578,49103
27-12-2010,33.723827,33.723827,33.230389,33.43457,28.027487,50645
28-12-2010,33.579201,33.621735,33.387779,33.553677,28.127331,54142
29-12-2010,33.562183,33.643005,33.392033,33.528152,28.10594,53664
30-12-2010,33.562183,33.613228,33.085762,33.230389,27.856329,58281
03-01-2011,33.621735,33.81741,33.400539,33.81741,28.348415,80303
04-01-2011,33.834423,34.510773,33.677036,34.378906,28.819105,142093
05-01-2011,34.54055,35.497646,34.285324,35.497646,29.756924,193178
06-01-2011,35.459362,35.897499,35.123314,35.387047,29.664207,126081
07-01-2011,35.442348,35.612495,34.795776,34.902119,29.257706,153290
10-01-2011,34.83831,34.83831,34.174725,34.39592,28.833364,105023
11-01-2011,34.285324,34.544804,33.979053,34.39592,28.833364,114397
12-01-2011,34.668163,35.969814,34.595848,35.697571,29.924517,202997
13-01-2011,36.020859,36.535564,35.871979,36.327129,30.452263,215228
14-01-2011,36.293098,36.909897,36.105934,36.829075,30.873034,164923
17-01-2011,36.786533,36.786533,36.301605,36.616386,30.69474,101045
18-01-2011,36.616386,37.475643,36.582355,36.986462,31.004963,160501
19-01-2011,37.220421,37.513927,36.846088,36.854595,30.894426,107308
20-01-2011,36.658924,37.271465,36.429218,37.07579,31.079842,107020
21-01-2011,37.135345,37.986095,37.05027,37.679825,31.586193,210615
24-01-2011,37.849976,38.003113,37.220421,37.7649,31.657515,81747
25-01-2011,37.815945,37.841469,36.850342,37.105568,31.104811,110157
26-01-2011,37.356541,37.501167,36.799297,36.922657,30.951481,53376
27-01-2011,36.837582,37.348034,36.518547,37.296986,31.265272,105270
28-01-2011,37.135345,37.620274,36.718475,36.863102,30.90155,100871
31-01-2011,36.795044,36.965195,36.059143,36.837582,30.880159,110670
01-02-2011,36.624893,37.501167,36.556831,37.450123,31.393641,105118
02-02-2011,37.73938,37.854229,37.522434,37.662811,31.571934,123705
03-02-2011,37.433105,38.960209,37.177883,38.347668,32.146034,248257
04-02-2011,38.624161,39.764168,38.624161,39.423866,33.048187,305792
07-02-2011,39.551479,40.147007,39.453644,39.900288,33.447571,211839
08-02-2011,39.857754,40.040665,39.496181,39.925812,33.46896,147430
09-02-2011,39.866261,40.023647,39.58551,39.776932,33.344158,147330
10-02-2011,39.662079,39.815212,38.802818,39.113342,32.787884,205025
11-02-2011,39.058044,39.347301,38.471024,39.347301,32.984005,120753
14-02-2011,39.687599,39.772678,38.86237,39.096329,32.773624,138686
15-02-2011,39.092075,39.934319,38.875134,39.836483,33.394073,121412
16-02-2011,39.968349,41.355076,39.900288,41.104103,34.456696,330234
17-02-2011,41.278507,41.397614,40.491562,40.806339,34.207088,138509
18-02-2011,40.831863,41.061565,40.38522,40.734028,34.146469,103349
21-02-2011,40.623428,40.763802,39.274986,39.445137,33.066021,199772
22-02-2011,38.947449,39.947083,38.632668,39.062298,32.74509,315665
23-02-2011,39.236702,39.98111,38.921925,39.002747,32.695175,119317
24-02-2011,38.717743,39.219688,38.602894,38.624161,32.377811,128197
25-02-2011,39.117596,39.755661,38.955956,39.628048,33.219349,67044
28-02-2011,39.645065,39.853497,38.760281,39.479168,33.094551,67161
01-03-2011,39.823723,40.044918,38.819836,38.913418,32.620296,79379
02-03-2011,38.709236,39.360062,38.04565,38.972969,32.670212,140788
03-03-2011,39.228195,39.772678,38.879387,39.262226,32.912693,54349
04-03-2011,39.389839,39.423866,37.862736,37.994602,31.850063,138906
07-03-2011,38.113708,38.585876,37.288479,37.747887,31.643251,128630
08-03-2011,38.249828,38.373188,37.296986,38.054157,31.899992,72432
09-03-2011,38.122215,38.122215,37.114075,37.373554,31.329454,92549
10-03-2011,36.90564,36.90564,36.407951,36.599369,30.680475,166859
11-03-2011,36.05489,36.799297,36.05489,36.386681,30.502184,141035
14-03-2011,35.774139,37.301243,35.774139,36.250561,30.388073,241400
15-03-2011,35.221149,35.493393,34.115173,34.919132,29.271971,541428
16-03-2011,35.774139,35.774139,33.485615,34.106667,28.590893,344290
17-03-2011,34.463982,34.991447,34.12368,34.519279,28.936781,198727
18-03-2011,35.306225,35.306225,34.310844,34.391666,28.829802,172457
21-03-2011,35.059509,35.24242,34.902119,35.144585,29.460962,146605
22-03-2011,35.306225,36.08041,34.753239,34.910625,29.264835,124241
23-03-2011,34.67667,34.910625,34.327862,34.910625,29.264835,70978
24-03-2011,34.710697,35.701824,34.544804,35.442348,29.710564,62052
25-03-2011,35.535931,35.578468,35.033985,35.174358,29.485916,60229
28-03-2011,35.170105,35.693317,35.050999,35.382793,29.660641,63623
29-03-2011,35.476376,35.476376,34.846821,35.212643,29.518011,60688
30-03-2011,35.63802,35.846455,35.357269,35.791157,30.002964,104682
31-03-2011,35.740108,35.774139,35.336002,35.459362,29.724829,53420
01-04-2011,35.646526,36.565338,35.621006,36.242054,30.380941,65152
04-04-2011,36.378174,36.76952,35.859215,35.876228,30.074278,77748
05-04-2011,35.952797,35.952797,35.284958,35.735855,29.956608,74029
06-04-2011,34.719208,35.927277,34.625626,35.727348,29.949478,76448
07-04-2011,35.757126,36.641907,35.757126,36.173992,30.323889,95642
08-04-2011,36.49728,36.544071,35.927277,36.420712,30.530704,47091
11-04-2011,36.650414,36.820564,36.08041,36.280338,30.413033,78043
12-04-2011,35.935783,36.242054,35.612495,35.752872,29.970873,34864
13-04-2011,35.961308,36.684444,35.595482,36.186756,30.334591,43688
14-04-2011,35.986828,35.986828,35.008465,35.425331,29.696302,63628
15-04-2011,35.518913,35.531677,34.83831,35.050999,29.382507,56501
18-04-2011,34.931896,34.931896,33.779125,34.217262,28.683601,116499
19-04-2011,34.038605,34.549057,33.766365,34.089649,28.57663,87925
20-04-2011,34.549057,34.68943,34.23428,34.268307,28.726393,39182
21-04-2011,34.549057,35.038239,34.455475,34.82555,29.19352,37632
26-04-2011,35.127567,35.506153,35.004208,35.3913,29.667776,36970
27-04-2011,35.510406,35.731602,35.093536,35.497646,29.756924,55948
28-04-2011,36.709969,37.331017,36.658924,37.292732,31.261707,176576
29-04-2011,37.433105,37.611767,37.118328,37.462883,31.404339,88141
02-05-2011,37.696842,37.90102,37.237434,37.386314,31.340157,111755
03-05-2011,37.484154,37.488407,36.242054,36.49728,30.594894,133659
04-05-2011,36.548325,37.203403,36.454742,36.556831,30.644812,54985
05-05-2011,36.752506,36.752506,36.008099,36.352654,30.47366,40860
06-05-2011,36.208023,37.003475,35.837948,35.910259,30.102806,91876
09-05-2011,36.122948,36.297352,35.752872,35.978321,30.159863,39597
10-05-2011,36.029366,36.726982,35.79541,36.565338,30.651943,35690
11-05-2011,36.752506,37.003475,36.122948,36.19101,30.338156,55114
12-05-2011,36.097427,36.573849,35.995335,36.539818,30.630554,28320
13-05-2011,36.709969,36.880119,35.655033,35.689064,29.917387,42248
16-05-2011,35.238167,35.93153,34.93615,35.506153,29.764055,52643
17-05-2011,35.561451,36.182503,35.412571,35.574211,29.821104,35863
18-05-2011,36.148472,36.169739,35.667797,35.94429,30.131332,34994
19-05-2011,35.986828,36.556831,35.642273,36.156979,30.309628,38965
20-05-2011,36.156979,36.297352,35.263687,35.357269,29.639248,43797
23-05-2011,34.651146,34.94891,34.421444,34.710697,29.097239,98891
24-05-2011,34.455475,34.731968,34.072636,34.327862,28.776318,72241
25-05-2011,34.115173,35.306225,33.98756,35.050999,29.382507,42308
26-05-2011,35.170105,35.603989,34.646893,35.110554,29.432432,69221
27-05-2011,35.306225,35.412571,34.642639,34.693684,29.621283,71111
30-05-2011,34.81279,35.119061,34.498013,34.570324,29.515963,29312
31-05-2011,34.872341,35.3913,34.872341,35.229656,30.078896,29723
01-06-2011,35.518913,35.625259,34.719208,34.846821,29.752035,27061
02-06-2011,34.583088,34.808537,34.115173,34.566071,29.512329,31738
03-06-2011,34.583088,34.885105,34.115173,34.761745,29.679394,51952
06-06-2011,34.54055,34.642639,33.800392,33.885471,28.931234,48763
07-06-2011,33.940769,34.468235,33.940769,34.221516,29.218149,26346
08-06-2011,34.030098,34.034351,33.392033,33.536659,28.633423,56602
09-06-2011,33.634499,34.030098,33.238899,33.855694,28.905815,75698
10-06-2011,33.859947,34.463982,33.613228,33.664272,28.742378,43970
13-06-2011,33.81741,33.915245,33.468601,33.647259,28.727852,23313
14-06-2011,33.902485,34.498013,33.902485,34.178978,29.181833,41422
15-06-2011,34.281071,34.289577,33.460094,33.57069,28.662476,33298
16-06-2011,33.477108,33.979053,33.217628,33.43457,28.546259,51823
17-06-2011,33.383526,34.595848,33.332481,34.149204,29.156408,49088
20-06-2011,34.157711,34.276817,33.604721,34.191738,29.192724,33857
21-06-2011,34.157711,35.144585,34.157711,34.944656,29.835562,71996
22-06-2011,35.110554,35.472122,34.880852,34.906372,29.802876,38362
23-06-2011,34.795776,34.855328,33.859947,34.12368,29.134615,25778
24-06-2011,34.455475,34.740475,33.349495,33.728081,28.796858,54282
27-06-2011,33.26442,33.783379,32.86882,33.247406,28.386461,89121
28-06-2011,33.289944,34.025845,33.230389,33.970547,29.003876,44555
29-06-2011,33.910992,34.515026,33.876961,34.242786,29.236313,57494
30-06-2011,34.370399,34.710697,34.081142,34.561817,29.508696,67693
01-07-2011,34.70219,35.80817,34.587341,35.80817,30.572828,81298
04-07-2011,35.80817,35.80817,35.80817,35.80817,30.572828,0
05-07-2011,35.272198,35.382793,34.697937,35.140327,30.002632,36612
06-07-2011,35.093536,35.093536,34.27256,34.727715,29.650341,29980
07-07-2011,34.693684,35.523167,34.536297,34.872341,29.773825,30899
08-07-2011,34.93615,35.157345,33.796143,34.047112,29.069246,62850
11-07-2011,33.689796,33.825916,32.286057,32.822029,28.023275,140777
12-07-2011,32.537025,32.749714,31.095001,32.456203,27.710934,153900
13-07-2011,32.541283,32.57531,31.541647,32.252026,27.53661,87236
14-07-2011,31.903215,32.30307,31.533138,31.932993,27.264219,57297
15-07-2011,31.79262,31.988293,31.350227,31.494856,26.890142,72891
18-07-2011,31.401272,31.507616,30.354847,30.559027,26.091137,179963
19-07-2011,30.627089,31.562916,30.490967,31.150299,26.595961,74857
20-07-2011,31.460825,32.260532,31.30769,32.124413,27.427656,58635
21-07-2011,32.124413,33.553677,31.456572,33.221882,28.364668,114229
