Date,Open,High,Low,Close,Adj Close,Volume
09-11-2011,24.878012,24.992931,22.881811,23.235085,19.832413,13119053
10-11-2011,22.430645,24.035267,22.358288,23.324467,19.908701,11517542
11-11-2011,23.537281,24.68648,23.264877,24.68648,21.071253,9223151
14-11-2011,25.282358,25.36323,24.073572,24.380026,20.809681,10164528
15-11-2011,23.92886,24.341719,23.426617,23.796913,20.31196,9986959
16-11-2011,23.596869,24.477921,23.409592,24.133162,20.598967,8132563
17-11-2011,23.73307,24.009729,23.10314,23.230827,19.828775,10197388
18-11-2011,22.907351,23.388311,22.826481,22.949913,19.589003,8798211
21-11-2011,22.915861,22.928631,21.809227,21.826252,18.629894,10579275
22-11-2011,22.094398,22.192293,20.996277,21.081402,17.994127,9976364
23-11-2011,20.834538,21.562363,20.566391,20.608953,17.590864,9971264
24-11-2011,20.902637,21.447441,20.481264,20.698336,17.667158,8577093
25-11-2011,20.770693,21.213346,20.26845,21.111197,18.019556,7491995
28-11-2011,21.528313,22.839249,21.468723,22.630692,19.316528,11941517
29-11-2011,22.592384,23.269135,22.030554,22.941401,19.581738,9465146
30-11-2011,22.524284,24.622635,22.388083,24.358746,20.791515,16453478
01-12-2011,24.503458,24.716272,24.073572,24.375771,20.806049,9691804
02-12-2011,24.975906,25.963366,24.703505,25.605837,21.85598,13122424
05-12-2011,25.997416,26.303869,25.452612,25.742039,21.972233,9182851
06-12-2011,25.214258,25.661169,24.805655,25.248308,21.550808,7168403
07-12-2011,25.831421,26.10808,24.303413,25.133389,21.452715,10767129
08-12-2011,25.537737,25.933573,23.971422,24.048035,20.526308,13030221
09-12-2011,23.745838,25.324923,23.596869,25.184465,21.496311,10839853
12-12-2011,24.865244,25.163183,23.784145,23.809683,20.322861,8951345
13-12-2011,23.99696,24.197006,23.20529,23.630919,20.170277,9945736
14-12-2011,23.418104,23.907578,23.17124,23.19252,19.796078,8441738
15-12-2011,23.507486,24.197006,23.256367,23.533024,20.08672,8891149
16-12-2011,23.673483,23.979935,23.20529,23.281902,19.872374,16773909
19-12-2011,23.026525,23.818195,22.988218,23.12442,19.737953,5722481
20-12-2011,23.111652,24.388538,23.026525,24.388538,20.816948,8201391
21-12-2011,24.771605,25.520712,24.116137,24.158699,20.620768,10085488
22-12-2011,24.426846,25.039751,24.422588,24.933344,21.281967,6965662
23-12-2011,25.444098,25.490917,24.941856,25.36323,21.648899,4530249
27-12-2011,25.452612,25.490917,24.950369,25.320665,21.612566,2790798
28-12-2011,25.107851,25.214258,24.367256,24.367256,20.79878,4956109
29-12-2011,24.465153,24.971649,24.235312,24.971649,21.314663,3656996
30-12-2011,24.933344,25.056776,24.609865,25.056776,21.387325,2990820
02-01-2012,24.933344,25.839933,24.784372,25.839933,22.05579,5261623
03-01-2012,26.048491,26.184692,25.682451,26.116592,22.291933,6792904
04-01-2012,25.988903,26.03998,25.044006,25.218515,21.525375,7108110
05-01-2012,25.248308,25.36323,23.588356,23.805428,20.319233,13780995
06-01-2012,23.945885,24.103367,22.907351,22.983963,19.618065,12184211
09-01-2012,23.20529,23.222315,22.273163,22.443415,19.156679,9070241
10-01-2012,22.762636,23.979935,22.600897,23.392567,19.966829,11547931
11-01-2012,23.371284,23.86927,23.213802,23.784145,20.301065,8338369
12-01-2012,23.924603,25.163183,23.877785,24.269361,20.715221,12288305
13-01-2012,24.771605,25.26959,23.813938,24.643915,21.034925,13400999
16-01-2012,24.303413,24.980164,24.141674,24.873756,21.231104,5785967
17-01-2012,25.444098,25.767576,24.984419,25.427073,21.703392,12816435
18-01-2012,25.375998,26.044235,25.026981,25.495174,21.761518,10541074
19-01-2012,25.844191,28.17238,25.759064,27.644592,23.596163,25010626
20-01-2012,27.580755,28.044691,27.397736,27.670137,23.61797,14456837
23-01-2012,27.640345,28.887438,27.436043,28.525652,24.3482,12573830
24-01-2012,27.904234,28.031921,27.197689,28.006386,23.904976,10953401
25-01-2012,28.048948,28.346888,27.316866,28.125561,24.006697,9058057
26-01-2012,28.129808,29.006613,27.942539,28.419235,24.257366,11784272
27-01-2012,28.091511,28.559702,27.79357,28.525652,24.3482,9001609
30-01-2012,28.091511,28.091511,27.0019,27.457323,23.436321,9036962
31-01-2012,27.797827,28.036179,27.210459,27.567978,23.530773,7994160
01-02-2012,28.002129,29.087482,27.738237,28.976818,24.733294,12696820
02-02-2012,28.942768,28.942768,28.082998,28.853386,24.627937,16424196
03-02-2012,28.789541,29.198147,28.27453,28.976818,24.733294,13066168
06-02-2012,28.772516,28.802311,28.040436,28.644829,24.449921,8771839
07-02-2012,28.704416,28.929998,28.210688,28.900206,24.6679,10193649
08-02-2012,29.219427,29.7089,29.219427,29.342859,25.045729,12683762
09-02-2012,29.406694,30.117504,29.240709,29.679106,25.332735,15840173
10-02-2012,29.155582,29.351372,28.134073,28.491602,24.319134,13818262
13-02-2012,29.181122,29.453524,28.529907,28.640572,24.446287,9013025
14-02-2012,28.36817,28.632051,27.819107,28.087254,23.974003,9123246
15-02-2012,28.385195,28.925743,28.014896,28.206423,24.075718,7553078
16-02-2012,27.49563,28.248993,27.010412,28.248993,24.112057,9271042
17-02-2012,28.729954,29.027893,28.521397,28.793798,24.577074,8670819
20-02-2012,29.219427,29.496086,29.036407,29.436499,25.125654,5799336
21-02-2012,29.547161,29.551418,28.449039,28.815081,24.595243,9628836
22-02-2012,28.593754,28.738466,28.104279,28.121304,24.003063,8604183
23-02-2012,27.963821,28.729954,27.712702,28.380938,24.224678,10594267
24-02-2012,29.11302,29.74295,28.751234,29.670593,25.325466,13457650
27-02-2012,29.376909,29.794025,28.819336,29.645056,25.303671,8381720
28-02-2012,29.794025,30.211143,29.368397,29.862127,25.488953,9067384
29-02-2012,29.998327,30.538877,29.82382,29.840845,25.470787,10738919
01-03-2012,29.734438,30.69636,29.385422,30.509083,26.041164,9993444
02-03-2012,30.572927,30.866611,30.223911,30.521852,26.052065,8754521
05-03-2012,30.134529,30.219654,29.721668,29.900433,25.52165,7375796
06-03-2012,29.764233,29.76849,28.372425,28.372425,24.217409,10597510
07-03-2012,28.432014,29.015125,28.304325,28.925743,24.689699,8344205
08-03-2012,29.368397,30.219654,29.308809,30.189861,25.768692,12625209
09-03-2012,30.389908,30.768717,29.887665,29.989817,25.59794,9571422
12-03-2012,29.794025,30.692102,29.759975,30.338831,25.895845,8748715
13-03-2012,30.717642,31.411415,30.60272,31.411415,26.811352,10475566
14-03-2012,31.811508,32.743633,31.683819,32.492516,27.734131,15372556
15-03-2012,32.437183,32.70533,32.037083,32.70533,27.915781,9690016
16-03-2012,32.581898,33.113934,32.390362,32.918144,28.097429,18591943
19-03-2012,32.935169,33.624687,32.313751,33.624687,28.700502,11177513
20-03-2012,33.411873,33.543816,32.820248,33.024544,28.188246,7823549
21-03-2012,33.207569,33.599148,32.479744,32.94368,28.119225,8431237
22-03-2012,32.78194,32.828762,32.00304,32.352055,27.614241,10521479
23-03-2012,32.535076,32.726608,31.862583,32.632973,27.854021,8094548
26-03-2012,33.105419,33.267159,32.373337,33.169266,28.311777,6977384
27-03-2012,33.284184,33.633198,32.871323,32.901119,28.082899,7171684
28-03-2012,32.645741,33.016037,32.594666,32.594666,27.821321,6472615
29-03-2012,32.441437,32.87558,31.283728,31.432697,26.829519,10236680
30-03-2012,31.751919,31.862583,31.283728,31.756176,27.105625,7111399
02-04-2012,31.785971,31.947708,30.917686,31.947708,27.26911,6416762
03-04-2012,31.994528,32.364826,30.985786,30.985786,26.448057,6406793
04-04-2012,30.807022,30.930456,29.879152,29.896177,25.518017,10523516
05-04-2012,30.100479,30.262218,29.044918,29.930227,25.547077,9166250
10-04-2012,29.415216,29.781258,28.683134,28.683134,24.482618,9267950
11-04-2012,28.819336,29.806795,28.810823,29.351372,25.052992,9491947
12-04-2012,29.530136,30.002584,28.900206,29.930227,25.547077,9074016
13-04-2012,29.930227,30.206886,28.844866,28.968306,24.726028,9837487
16-04-2012,28.602264,29.385422,28.32135,28.806566,24.587973,7581035
17-04-2012,28.772516,30.130274,28.615034,30.108992,25.699667,8373081
18-04-2012,29.913202,30.347343,29.368397,29.487574,25.16925,7290052
19-04-2012,29.947252,30.172836,28.857643,28.857643,24.631571,15696671
20-04-2012,28.904463,29.964277,28.729954,29.351372,25.052992,10224092
23-04-2012,28.942768,28.976818,27.865927,28.074486,23.963102,8711411
24-04-2012,28.317095,28.593754,27.440298,28.449039,24.282804,8497757
25-04-2012,28.781029,29.576956,28.776773,29.05768,24.802313,8545323
26-04-2012,28.483089,28.610779,27.304096,28.257505,24.119322,15236475
27-04-2012,27.410503,28.976818,27.333891,28.517139,24.340935,10832133
30-04-2012,28.576727,28.649084,27.899977,27.980846,23.883175,7314993
02-05-2012,28.500114,28.517139,27.027437,27.291328,23.294634,10513039
03-05-2012,27.329636,27.589268,26.376226,26.584784,22.691561,11882546
04-05-2012,26.388994,27.167896,26.031466,26.457094,22.582573,9594743
07-05-2012,25.580299,26.929543,25.461124,26.857185,22.924068,7893927
08-05-2012,26.857185,26.857185,26.00593,26.184692,22.350063,7489952
09-05-2012,26.282587,26.303869,25.354715,25.891008,22.099386,9628528
10-05-2012,26.167667,26.989132,25.818651,26.584784,22.691561,10192026
11-05-2012,26.133617,26.635859,25.614349,26.529451,22.644335,10153020
14-05-2012,26.21023,26.21023,25.295128,25.435587,21.710659,8636938
15-05-2012,25.580299,25.827164,24.741812,25.005701,21.343729,9786190
16-05-2012,24.55879,25.23554,24.328951,24.737555,21.114849,10601534
17-05-2012,24.750322,24.890781,23.609638,24.252337,20.700691,8186354
18-05-2012,23.83522,24.984419,23.792658,24.231056,20.682528,11914479
21-05-2012,24.231056,24.733297,24.175724,24.643915,21.034925,8054803
22-05-2012,24.852474,25.367485,24.367256,25.248308,21.550808,8208246
23-05-2012,24.55879,24.975906,24.380026,24.550278,20.954998,8571845
24-05-2012,24.85673,24.954624,24.303413,24.75458,21.129381,7380496
25-05-2012,24.814169,25.307898,24.729042,25.018469,21.354626,8139001
28-05-2012,25.278103,25.444098,24.733297,24.826937,21.191141,4499961
29-05-2012,25.069546,25.146158,24.465153,24.882269,21.238373,6693667
30-05-2012,24.622635,25.095083,24.277876,24.53751,20.944101,7797834
31-05-2012,24.473663,24.852474,24.375771,24.758837,21.133015,8911282
01-06-2012,24.141674,24.252337,22.983963,23.111652,20.249208,13766363
04-06-2012,22.686024,23.958652,22.651972,23.354259,20.461771,7504187
05-06-2012,23.460667,23.626663,22.877556,23.324467,20.435667,6728296
06-06-2012,23.588356,24.188494,23.23934,24.179979,21.185221,10331798
07-06-2012,24.197006,25.044006,24.060804,24.418333,21.394054,8112313
08-06-2012,24.154444,24.354488,23.754351,24.294901,21.28591,6480466
11-06-2012,25.265333,25.486662,23.754351,24.162954,21.170305,10082786
12-06-2012,23.92886,24.375771,23.754351,23.92886,20.965204,9314201
13-06-2012,24.043779,24.294901,23.754351,23.822453,20.871977,6933283
14-06-2012,23.707533,24.086342,23.21806,23.677738,20.745186,9595391
15-06-2012,23.83522,24.243826,23.792658,24.243826,21.241161,17091919
18-06-2012,25.103596,25.154671,23.805428,23.971422,21.002495,8307242
19-06-2012,23.971422,24.422588,23.396824,24.358746,21.341848,7309250
20-06-2012,24.511971,24.69499,24.243826,24.618378,21.569324,5817349
21-06-2012,24.443871,25.141903,24.256594,24.503458,21.468637,7041957
22-06-2012,24.175724,24.839705,24.005472,24.282131,21.274721,6314160
25-06-2012,23.92886,24.069317,23.120165,23.298927,20.41329,8131458
26-06-2012,23.409592,23.724558,23.13719,23.358517,20.465502,5525173
27-06-2012,23.639433,24.039522,23.464924,23.984192,21.013683,5986030
28-06-2012,23.937372,24.099112,22.656229,22.907351,20.070211,12028361
29-06-2012,23.877785,24.465153,23.503229,24.260851,21.256079,13829437
02-07-2012,24.167212,24.890781,24.039522,24.69499,21.636446,7325204
03-07-2012,24.62689,25.158928,24.57156,25.158928,22.042925,6006361
04-07-2012,25.061031,25.146158,24.507715,24.860987,21.781885,4770349
05-07-2012,24.818424,25.410048,24.201262,24.456638,21.427616,10252110
06-07-2012,24.294901,24.580072,23.201035,23.311697,20.424479,9026312
09-07-2012,23.06909,23.375542,22.941401,23.094627,20.234295,7170265
10-07-2012,23.086115,23.596869,22.660484,22.813711,19.988169,9277237
11-07-2012,22.766891,23.20529,22.622177,22.660484,19.853918,6586009
12-07-2012,22.520027,22.668999,21.915634,22.205063,19.454906,9878043
13-07-2012,22.2306,22.34552,21.511288,21.792202,19.093176,10828791
16-07-2012,21.877329,22.022041,21.434673,21.638975,18.958929,7890975
17-07-2012,21.839022,21.868814,21.166527,21.430416,18.776201,8156524
18-07-2012,21.562363,21.941172,20.92392,21.843277,19.137928,9757462
19-07-2012,22.000759,22.107166,21.532568,21.962454,19.242344,7578030
20-07-2012,21.877329,21.877329,20.928175,20.979252,18.380913,10891594
23-07-2012,20.617466,20.681311,19.804516,20.021585,17.541857,12810460
24-07-2012,20.030098,20.515314,19.710876,19.979023,17.504568,11133713
25-07-2012,19.578932,19.791746,18.889412,19.161816,16.788572,15366507
26-07-2012,19.323553,20.196093,18.821312,20.115225,17.623898,13576720
27-07-2012,20.293987,20.736643,19.719389,20.732386,18.164621,10106377
30-07-2012,20.962225,21.617695,20.860075,21.149502,18.530075,10633774
31-07-2012,21.149502,22.119936,20.698336,21.175039,18.552454,12575070
01-08-2012,20.996277,21.362316,20.770693,20.860075,18.276497,6477166
02-08-2012,20.966482,21.315498,19.595957,19.757696,17.31065,14711895
03-08-2012,19.885384,21.549593,19.770464,21.47298,18.813492,12712612
06-08-2012,21.451698,21.74964,21.068632,21.643232,18.96266,7716401
07-08-2012,21.570875,21.885839,21.200579,21.839022,19.134199,8006723
08-08-2012,21.711332,21.817739,21.400623,21.74964,19.055887,5282050
09-08-2012,21.911379,22.090141,21.468723,21.907122,19.193865,6945878
10-08-2012,21.783689,21.860304,21.502773,21.57513,18.902992,5096209
13-08-2012,21.515543,21.775177,21.166527,21.362316,18.716536,5310222
14-08-2012,21.511288,21.613438,21.260166,21.379341,18.731449,4291342
15-08-2012,21.162271,21.468723,21.153759,21.341036,18.697891,3020310
16-08-2012,21.306986,22.013529,21.192064,21.970966,19.2498,8166011
17-08-2012,22.132706,22.822224,22.068861,22.745611,19.928505,11338040
20-08-2012,22.473207,22.792431,22.149731,22.422132,19.645088,7052015
21-08-2012,22.481722,23.741583,22.481722,23.562819,20.644499,10277254
22-08-2012,23.264877,23.775633,23.196777,23.469179,20.562454,7784752
23-08-2012,23.690508,24.073572,23.145702,23.418104,20.517708,10078970
24-08-2012,23.332979,23.392567,22.745611,23.201035,20.327522,5992814
27-08-2012,23.10314,24.090597,22.941401,23.76712,20.823496,6570872
28-08-2012,23.545794,23.592611,23.115908,23.32021,20.431938,5762019
29-08-2012,23.350004,23.486204,23.128677,23.379799,20.484148,3171512
30-08-2012,23.166983,23.456411,22.788174,22.962683,20.118689,5701975
31-08-2012,22.881811,24.303413,22.881811,24.069317,21.088264,10916895
03-09-2012,23.924603,24.214031,23.673483,24.162954,21.170305,5638134
04-09-2012,24.141674,24.175724,23.460667,23.605381,20.681789,5215949
05-09-2012,23.545794,23.920347,23.213802,23.686251,20.752642,5217200
06-09-2012,23.890553,25.358973,23.852245,25.358973,22.218191,14015888
07-09-2012,25.639889,27.184921,25.541992,26.691191,23.385412,20041171
10-09-2012,26.729498,27.733982,26.648628,27.108309,23.75087,13226411
11-09-2012,26.989132,28.219198,26.682678,28.219198,24.724174,15735897
12-09-2012,28.534164,28.925743,27.742495,28.087254,24.608568,17209426
13-09-2012,28.057461,28.253248,27.257278,27.423273,24.026825,9499074
14-09-2012,28.414988,28.912973,28.121304,28.853386,25.279816,14960895
17-09-2012,28.363913,29.053432,28.351145,28.9981,25.406605,8818320
18-09-2012,28.278788,28.419235,27.580755,27.580755,24.164804,11737977
19-09-2012,27.831877,28.168123,27.282816,28.006386,24.537716,8505479
20-09-2012,27.516911,28.031921,26.942312,27.70418,24.272938,8974369
21-09-2012,27.853159,28.512882,27.59778,28.17238,24.683153,16626062
24-09-2012,27.848902,27.993607,27.478605,27.908489,24.451942,6275401
25-09-2012,27.848902,28.044691,27.380711,27.916994,24.459396,5464390
26-09-2012,27.355164,27.393478,26.010185,26.103823,22.87079,12284731
27-09-2012,26.388994,26.550734,25.903778,26.452839,23.176579,7715261
28-09-2012,26.80611,26.882725,26.09531,26.171925,22.93046,7130002
01-10-2012,26.091055,26.904005,26.082542,26.878468,23.549496,6753957
02-10-2012,26.635859,27.487118,26.457094,26.878468,23.549496,6344810
04-10-2012,27.708445,27.836132,27.278551,27.640345,24.217012,6325738
05-10-2012,27.708445,28.112791,27.550962,27.946796,24.48551,5625983
08-10-2012,27.580755,27.585012,27.248766,27.248766,23.873932,5194436
09-10-2012,27.248766,27.478605,26.81888,26.946569,23.609161,4811977
10-10-2012,26.874212,27.46158,26.755035,27.189177,23.821722,5254732
11-10-2012,27.112564,28.329863,27.040207,28.176636,24.68688,8419110
12-10-2012,28.176636,28.653341,27.763777,27.763777,24.325155,8598372
15-10-2012,27.66588,28.2873,27.62332,28.036179,24.56382,5604169
16-10-2012,28.414988,29.453524,28.410732,29.453524,25.805622,11061118
17-10-2012,29.436499,29.82382,29.419474,29.794025,26.103952,8104676
18-10-2012,29.670593,30.50057,29.496086,30.423958,26.655867,12197546
19-10-2012,30.108992,30.347343,29.236452,29.308809,25.678833,10930327
22-10-2012,29.351372,29.832323,29.117275,29.457779,25.809351,6503422
23-10-2012,29.462036,29.572699,28.295813,28.406475,24.888254,7669793
24-10-2012,28.687391,28.798056,28.002129,28.598009,25.056067,6243795
25-10-2012,28.512882,29.181122,28.385195,28.432014,24.910631,6276613
26-10-2012,28.197918,28.798056,28.014896,28.653341,25.104546,5161474
29-10-2012,28.542677,28.764004,28.117048,28.342623,24.83231,5137255
30-10-2012,29.027893,29.619511,28.959793,29.619511,25.951054,7398532
31-10-2012,29.751463,30.270731,29.666338,29.76849,26.081579,8625878
01-11-2012,29.794025,30.636772,29.666338,30.636772,26.842323,6170706
02-11-2012,30.598465,30.606977,30.121752,30.321806,26.566366,7198866
05-11-2012,29.964277,30.087709,29.623775,29.883408,26.182264,5270778
06-11-2012,30.117504,30.619745,29.840845,30.619745,26.827404,5546066
07-11-2012,30.73041,30.849586,29.181122,29.266247,25.641541,10215209
08-11-2012,29.415216,29.568443,28.9981,29.210915,25.593061,7741403
09-11-2012,29.14707,29.232197,27.721212,28.534164,25.00013,10051944
12-11-2012,28.529907,28.644829,28.036179,28.444782,24.921818,4484841
13-11-2012,28.197918,29.15984,28.185148,28.993843,25.402876,6645708
14-11-2012,28.836361,29.368397,28.197918,28.30007,24.795027,7395746
15-11-2012,27.959564,28.683134,27.925514,28.440525,24.918087,7424275
16-11-2012,28.432014,28.555437,27.325378,27.372198,23.982075,9350454
19-11-2012,27.972334,28.717184,27.921259,28.653341,25.104546,6500772
20-11-2012,28.517139,28.619289,27.627575,28.24048,24.742817,7644464
21-11-2012,28.040436,28.304325,27.840389,27.934029,24.474321,5510880
22-11-2012,28.159611,28.508627,28.040436,28.38945,24.873339,5378776
23-11-2012,28.487345,28.776773,28.057461,28.776773,25.21269,3862454
26-11-2012,28.746979,28.751234,28.125561,28.219198,24.724174,3964868
27-11-2012,28.551189,29.223682,28.453295,28.874668,25.29846,6697267
28-11-2012,28.602264,28.649084,27.674395,28.329863,24.821133,6512468
29-11-2012,28.619289,28.912973,28.508627,28.793798,25.227608,7399791
30-11-2012,28.734209,29.142815,28.695904,28.891693,25.313377,5121098
03-12-2012,28.904463,29.538649,28.857643,28.942768,25.358126,5370195
04-12-2012,28.874668,29.508856,28.849131,29.381166,25.742229,5217566
05-12-2012,29.598236,30.091967,29.542906,29.751463,26.066662,7000918
06-12-2012,29.538649,30.219654,29.11302,29.725925,26.044287,9848849
07-12-2012,29.751463,29.840845,29.210915,29.410959,25.768332,5826020
10-12-2012,29.10025,29.176865,28.474577,29.074713,25.473728,6445328
11-12-2012,29.040663,29.244965,28.619289,29.215172,25.596792,5257743
12-12-2012,29.155582,29.602493,28.857643,29.176865,25.563227,7267696
13-12-2012,29.155582,29.215172,28.24048,28.385195,24.86961,12918978
14-12-2012,28.2873,28.33412,27.342403,27.79357,24.351259,10682300
17-12-2012,27.712702,28.002129,27.444553,27.699932,24.26922,5099261
18-12-2012,27.993607,28.36817,27.844646,28.304325,24.798758,8051304
19-12-2012,28.40222,28.938513,28.2873,28.687391,25.134378,6672168
20-12-2012,28.525652,28.636316,28.351145,28.546932,25.011312,4943061
21-12-2012,28.304325,28.36817,27.636087,28.087254,24.608568,13363709
27-12-2012,28.108536,28.755491,28.108536,28.317095,24.809946,4221147
28-12-2012,28.257505,28.380938,27.836132,28.048948,24.575006,2877340
02-01-2013,28.900206,29.279015,28.474577,29.07897,25.477459,6951949
03-01-2013,28.959793,29.474806,28.959793,29.398191,25.757145,4454169
04-01-2013,29.402449,29.615261,29.287527,29.615261,25.947329,4362267
07-01-2013,30.219654,31.015581,30.168579,30.453751,26.681971,9784774
08-01-2013,30.223911,31.17732,30.117504,30.832561,27.013863,6755324
09-01-2013,30.887894,31.436954,30.858099,31.241165,27.371861,6242830
10-01-2013,31.364597,32.254162,31.275215,31.628487,27.711212,9423034
11-01-2013,31.871096,31.939196,31.096451,31.713614,27.785795,5901633
14-01-2013,31.756176,32.173283,31.275215,31.483772,27.584419,5416878
15-01-2013,31.351828,31.619974,30.875124,31.27096,27.397963,5897484
16-01-2013,31.083681,31.377365,30.492058,31.202858,27.338297,6721371
17-01-2013,31.079426,31.543362,30.968761,31.283728,27.409149,5625793
18-01-2013,31.41993,31.517824,30.909174,31.160295,27.30101,5730725
21-01-2013,31.27096,31.475252,31.121988,31.194345,27.330839,2451412
22-01-2013,31.126245,31.17732,29.960022,30.59421,26.805031,9524530
23-01-2013,30.777229,30.841072,30.083454,30.134529,26.402283,6617839
24-01-2013,30.002584,31.019838,29.576956,30.926199,27.095903,8046409
25-01-2013,30.930456,31.322025,30.645285,31.202858,27.338297,6861963
28-01-2013,31.083681,31.700844,30.738922,31.492287,27.591881,5030585
29-01-2013,31.530592,31.636999,30.917686,31.424185,27.532213,5626501
30-01-2013,31.41993,32.254162,31.147526,31.624231,27.707483,10272948
31-01-2013,32.254162,32.80748,31.594437,32.526566,28.498062,18735891
01-02-2013,32.73938,32.969219,32.437183,32.794708,28.732992,11448143
04-02-2013,32.892605,32.90963,31.692331,31.692331,27.767149,9959967
05-02-2013,31.581669,32.526566,31.41993,32.147755,28.166166,8422974
06-02-2013,32.134987,32.471233,31.364597,31.666794,27.744774,9279662
07-02-2013,31.594437,31.807251,31.019838,31.070913,27.222694,8796851
08-02-2013,31.130501,31.44121,30.900661,31.343315,27.461357,8008604
11-02-2013,31.202858,31.585924,30.904919,31.100706,27.248798,6006354
12-02-2013,31.151783,31.547619,30.61549,31.42844,27.535942,8344482
13-02-2013,31.462492,31.581669,31.036863,31.283728,27.409149,5961484
14-02-2013,31.121988,31.453979,30.585695,30.917686,27.088444,5840156
15-02-2013,31.070913,31.070913,30.59421,30.62826,26.834862,5974114
18-02-2013,30.543133,30.798512,30.155811,30.734667,26.928091,3523611
19-02-2013,30.59421,31.249678,30.572927,31.17732,27.31592,5277738
20-02-2013,31.070913,31.25819,30.751692,30.824047,27.006405,4194617
21-02-2013,30.46652,30.50057,29.470549,29.623775,25.954786,10351543
22-02-2013,29.6408,30.330318,29.551418,30.194117,26.454491,6834954
25-02-2013,30.232424,31.692331,30.232424,30.807022,26.991486,11063341
26-02-2013,29.283272,29.89192,29.05768,29.304552,25.675102,11948080
27-02-2013,29.683363,29.75572,28.891693,29.75572,26.070391,7626760
28-02-2013,29.985552,30.283501,29.598236,29.87064,26.17108,6921640
01-03-2013,29.236452,29.368397,28.014896,28.576727,25.037418,13207974
04-03-2013,28.346888,28.563959,27.972334,28.219198,24.724174,5886133
05-03-2013,28.781029,29.232197,28.572472,29.15984,25.548311,8030587
06-03-2013,29.19388,29.453524,28.815081,28.929998,25.346937,6543395
07-03-2013,28.908718,29.070457,28.653341,28.908718,25.328295,5509486
08-03-2013,29.15984,29.747208,29.044918,29.432241,25.786976,8073962
11-03-2013,29.410959,29.538649,28.712929,29.104507,25.499832,5668548
12-03-2013,29.002356,29.521624,28.857643,29.07897,25.477459,6253726
13-03-2013,29.061943,29.164095,28.43627,28.729954,25.171669,6900051
14-03-2013,28.942768,29.491831,28.746979,29.210915,25.593061,6046684
15-03-2013,29.351372,29.445011,28.891693,29.027893,25.432709,11689624
18-03-2013,28.491602,28.546932,27.938284,28.483089,24.955379,7731408
19-03-2013,28.491602,28.491602,27.104052,27.244509,23.870201,10201082
20-03-2013,27.66588,28.074486,27.359428,27.614805,24.194633,8924762
21-03-2013,27.751007,28.17238,27.56373,27.836132,24.38855,8976700
22-03-2013,27.742495,28.014896,27.350916,27.5765,24.161074,6746244
25-03-2013,28.13833,28.248993,26.444326,26.699703,23.39287,10455576
26-03-2013,26.857185,27.129589,26.482634,26.631603,23.333202,8152976
27-03-2013,26.601809,26.661398,25.473892,25.950598,22.736546,13731693
28-03-2013,26.010185,26.448584,25.810139,25.891008,22.684336,8092374
02-04-2013,25.750551,26.793343,25.503687,26.746523,23.433891,8996769
03-04-2013,26.601809,26.742268,26.086798,26.18895,22.945375,6886018
04-04-2013,25.831421,26.733753,25.818651,25.959108,22.744001,7909271
05-04-2013,25.903778,26.286844,25.405792,25.763321,22.57246,7717099
08-04-2013,25.963366,26.112335,25.567532,25.699476,22.516527,4346045
09-04-2013,26.00593,26.597553,25.963366,26.491146,23.210144,8243740
10-04-2013,26.601809,27.746752,26.410276,27.614805,24.194633,9003310
11-04-2013,27.487118,27.814852,27.091282,27.636087,24.213282,6387166
12-04-2013,27.299841,27.453068,26.516684,26.640116,23.340662,7982060
15-04-2013,26.708216,26.85293,26.09531,26.520941,23.23625,4508493
16-04-2013,26.388994,27.010412,26.14213,26.623091,23.325747,6797218
17-04-2013,26.708216,26.725243,25.571787,25.729271,22.542627,8850598
18-04-2013,25.869726,26.282587,25.035496,25.265333,22.13615,9562526
19-04-2013,25.31641,25.695219,25.124878,25.622864,22.4494,9986637
22-04-2013,25.878241,26.159155,25.30364,25.661169,22.482962,6035447
23-04-2013,25.707989,27.065744,25.673939,26.976362,23.635265,10604961
24-04-2013,27.091282,27.742495,26.908262,27.721212,24.287863,10503896
25-04-2013,27.751007,28.061716,27.457323,28.061716,24.586195,6441756
26-04-2013,27.836132,27.853159,27.193434,27.538193,24.12751,7149514
29-04-2013,27.457323,28.163868,27.457323,28.006386,24.537716,6409249
30-04-2013,29.538649,30.389908,29.453524,29.717413,26.036829,32487917
02-05-2013,29.785515,30.734667,29.7089,30.364368,26.603657,15030915
03-05-2013,30.606977,31.236908,30.449495,31.236908,27.368128,17731691
06-05-2013,31.130501,31.551874,30.998556,31.147526,27.289818,5855063
07-05-2013,31.300753,31.896633,31.24542,31.602949,27.688835,9405838
08-05-2013,31.832788,31.832788,31.070913,31.343315,27.461357,9819144
09-05-2013,31.343315,31.675306,31.198603,31.32629,27.446444,4681894
10-05-2013,31.496542,31.662537,30.679335,30.815536,26.998945,7734919
13-05-2013,30.968761,31.070913,29.934484,30.73041,26.92436,7693622
14-05-2013,30.951736,30.951736,30.023867,30.73041,26.92436,7104884
15-05-2013,30.955994,31.38588,30.50057,31.30501,27.427797,7476515
16-05-2013,31.317778,31.390135,30.836809,31.109211,27.256247,5550895
17-05-2013,30.947481,31.930683,30.947481,31.930683,27.975981,11681729
20-05-2013,32.134987,32.23288,31.377365,31.93494,27.97971,4639721
21-05-2013,31.36034,31.607206,30.777229,31.207113,27.342024,9165037
22-05-2013,31.198603,31.658281,31.087938,31.654024,27.733585,6777410
